1.535	7.604
1.419	9.217
0.227	9.247
4.235	9.997
3.744	10.432
7.833	11.781
5.169	12.561
8.976	14.225
11.579	14.279
13.085	16.400
14.372	17.051
14.148	17.572
14.578	19.595
14.966	19.964
14.575	21.657
21.309	22.505
19.528	23.850
24.701	27.933
27.446	28.847
26.800	30.049
26.890	31.351
30.403	32.507
28.096	32.882
30.804	36.451
31.363	37.245
34.952	38.024
35.834	39.222
33.986	41.804
36.451	42.334
32.212	43.088
37.592	44.016
37.550	44.356
37.689	45.926
42.595	47.309
38.602	47.475
41.251	48.221
38.493	48.269
43.213	51.245
48.074	51.278
49.921	51.413
48.391	52.352
49.788	53.631
53.043	55.217
52.745	55.500
56.340	59.439
52.590	60.026
62.142	65.334
62.744	66.124
57.813	66.392
62.815	68.126
65.343	69.154
65.849	70.644
63.928	70.694
69.740	70.985
68.281	71.112
67.471	71.847
66.960	71.985
69.989	73.257
71.215	73.307
70.741	73.592
72.025	74.926
73.488	75.615
72.246	75.789
74.695	76.847
73.246	78.111
73.209	78.805
82.124	83.850
81.743	87.399
84.109	87.505
83.737	87.719
85.145	89.677
86.793	89.979
84.038	90.034
89.113	92.553
89.123	94.235
91.270	95.774
93.554	97.357
95.609	97.747
93.504	98.993
92.828	99.116
95.521	100.355
95.891	101.456
96.217	102.275
99.730	103.047
102.550	104.599
96.714	105.155
102.403	106.708
105.077	107.699
106.283	107.991
108.112	110.721
107.991	111.644
109.896	112.215
111.040	115.178
112.475	115.621
115.057	117.245
113.670	118.524
119.752	120.951
119.024	122.519
121.121	123.440
122.390	125.307
122.871	126.426
125.816	127.843
123.108	128.041
129.585	130.897
128.480	132.020
130.001	132.707
130.435	133.491
130.556	134.037
132.023	134.157
133.883	135.196
134.300	136.404
133.813	138.118
134.541	140.327
135.348	140.342
140.073	142.797
135.612	144.193
137.052	144.457
145.467	146.400
145.236	147.649
142.467	147.768
148.377	149.311
145.913	152.675
139.076	152.733
147.501	153.754
149.601	155.097
154.934	155.959
152.622	157.074
154.353	157.413
148.475	157.562
155.575	159.082
156.258	160.262
156.861	160.973
157.529	161.762
156.981	164.041
160.383	166.107
163.197	166.429
165.165	167.001
163.016	167.685
162.604	170.124
166.593	172.031
169.352	173.669
173.929	175.987
175.852	179.666
181.455	182.124
178.696	182.290
181.851	185.149
183.420	188.866
182.999	190.329
185.556	192.444
185.842	193.709
193.574	195.137
183.438	195.825
186.453	196.255
190.180	197.509
194.732	198.384
195.305	199.024
194.352	199.159
196.267	201.631
194.538	201.634
198.784	201.966
196.901	202.540
201.316	203.238
197.931	203.956
201.477	205.397
201.468	205.769
200.874	205.850
199.818	206.660
201.423	209.259
202.151	212.535
203.370	213.467
202.982	214.277
206.311	215.219
207.406	216.639
202.302	216.813
203.819	216.946
209.701	218.382
206.610	218.887
209.210	219.792
214.265	219.882
214.334	220.547
211.046	221.342
215.826	221.800
218.328	224.417
216.700	226.607
220.066	227.194
224.279	228.582
227.400	228.871
230.648	233.115
230.723	233.763
227.149	234.932
234.510	238.031
236.216	240.171
238.788	240.966
238.872	241.464
238.042	241.648
239.175	246.051
240.220	246.983
241.718	248.577
241.898	249.729
245.802	249.984
249.692	252.499
248.110	252.720
249.023	253.237
249.245	253.869
252.034	253.933
254.511	257.872
254.707	258.547
249.923	258.913
253.093	259.000
253.296	259.834
258.245	261.220
257.103	263.790
257.722	264.101
258.916	264.473
259.460	264.529
259.749	264.787
255.644	266.388
265.096	267.043
260.590	267.414
262.343	267.726
264.854	269.017
267.871	269.211
268.085	270.393
268.255	271.948
270.371	272.978
270.683	273.204
271.704	273.551
272.922	276.717
268.225	278.767
276.712	280.518
280.721	281.554
278.489	282.674
283.157	284.816
281.666	284.858
280.222	285.645
280.245	289.561
285.421	289.865
287.843	290.980
287.496	292.471
287.912	293.604
289.451	294.529
287.491	296.228
291.269	296.477
292.273	296.772
294.306	299.336
298.783	301.274
299.286	301.884
