11.743	18.989
14.193	21.548
16.834	22.432
15.839	22.824
13.549	23.002
17.433	23.188
17.990	23.714
23.118	24.912
24.948	25.034
23.833	25.330
17.747	25.527
26.304	28.092
28.054	28.749
30.715	31.813
31.976	36.392
43.423	44.421
44.547	46.324
47.487	48.947
48.149	54.512
48.441	55.011
50.162	55.782
48.612	56.152
51.884	57.426
52.019	58.756
52.209	58.759
52.479	60.000
52.451	60.232
52.764	60.811
53.090	61.008
57.452	62.511
54.703	62.883
61.700	63.480
52.610	64.416
62.219	64.622
63.625	65.559
63.381	67.924
68.751	69.489
68.479	71.460
70.585	72.582
68.233	72.933
71.833	73.045
71.668	74.058
73.262	75.319
75.245	76.814
76.655	78.384
77.528	78.774
78.414	80.164
77.908	80.782
81.213	81.860
83.237	84.588
84.044	85.985
84.991	86.059
89.729	94.305
95.007	97.927
96.291	100.890
98.073	106.439
104.723	107.403
101.918	108.122
105.325	109.371
105.216	110.015
107.695	110.686
106.386	111.561
109.800	112.781
109.383	113.567
109.915	114.033
107.681	114.066
113.941	115.189
113.783	116.301
115.464	116.751
114.508	118.152
116.083	118.915
119.365	122.476
122.962	124.513
122.781	124.621
123.876	125.455
127.989	129.019
130.129	130.532
126.600	130.814
130.331	131.428
129.964	131.744
133.194	133.545
131.525	134.362
133.911	135.231
132.648	135.629
133.643	136.430
137.037	137.694
138.350	139.013
134.272	140.013
140.005	141.220
137.469	142.378
142.936	143.471
144.169	144.814
144.627	144.961
143.622	147.471
147.000	147.919
146.442	149.286
156.195	157.103
159.270	161.248
160.355	162.399
160.577	163.468
167.964	172.307
169.100	174.941
173.544	175.629
173.600	177.136
174.611	179.894
180.281	182.785
180.621	184.761
181.106	186.869
183.594	187.187
185.100	189.906
184.187	190.738
188.167	191.491
191.020	192.235
188.536	194.877
193.334	195.760
193.640	196.819
194.526	197.900
199.292	201.107
203.722	205.710
204.880	206.746
206.894	207.985
206.988	211.996
207.005	212.953
207.908	212.991
211.581	213.893
208.039	214.169
213.042	215.398
213.247	215.451
208.526	215.653
212.261	216.721
217.511	217.974
217.258	218.279
214.188	218.685
219.547	219.836
221.153	222.250
221.753	223.314
224.209	226.262
225.179	226.415
225.670	226.924
225.937	227.973
228.986	232.907
229.867	232.964
234.875	236.309
235.440	236.951
234.776	238.272
235.606	238.304
236.569	239.390
236.511	240.151
240.123	241.698
238.947	242.350
237.017	243.694
240.416	243.895
243.194	243.926
245.677	246.219
246.044	247.873
247.789	249.039
248.032	249.788
251.361	252.829
248.128	252.949
249.340	253.080
252.185	253.706
252.114	256.244
257.977	259.563
260.447	262.511
261.608	262.980
262.672	264.838
271.464	273.323
272.425	276.354
272.639	277.125
273.545	279.746
279.200	281.347
279.608	284.367
280.762	285.742
281.956	287.731
281.497	288.190
286.943	290.114
289.643	291.576
294.975	296.129
294.046	296.554
296.607	298.051
297.992	299.500
305.759	306.811
307.836	312.321
308.191	314.649
312.622	316.312
313.163	317.384
316.615	318.882
315.319	320.425
317.122	321.301
320.258	321.336
320.435	323.330
321.732	325.798
322.247	326.268
323.075	327.083
322.280	327.772
327.831	329.820
329.067	331.033
325.490	331.167
329.437	336.349
334.016	338.024
335.629	338.755
336.924	340.088
335.697	340.885
339.451	341.195
340.033	343.338
345.243	345.959
345.820	346.882
345.769	347.882
346.096	348.344
347.005	349.812
351.820	352.305
350.119	352.453
353.787	354.393
353.928	355.441
352.033	355.561
354.949	357.425
354.260	357.594
357.535	357.904
356.181	359.234
359.078	359.879
362.514	363.718
362.480	364.405
362.789	365.371
364.664	366.290
365.247	367.147
368.032	369.301
367.462	369.760
369.689	372.232
372.359	372.801
369.698	374.456
373.895	376.268
376.267	377.777
377.164	378.902
377.112	381.785
385.482	385.997
383.399	386.458
387.866	389.804
389.067	390.090
389.317	391.198
390.089	392.431
393.378	394.337
394.370	394.765
395.082	396.866
402.609	406.457
406.665	409.505
407.400	411.051
410.341	412.950
408.499	413.246
410.385	415.026
418.885	420.621
419.293	421.295
421.751	423.231
423.474	423.836
423.722	424.973
425.147	426.031
423.973	427.644
426.756	428.696
425.894	429.242
433.112	434.595
435.760	436.683
431.972	436.693
439.270	440.482
440.474	442.740
442.001	444.029
445.102	446.424
444.059	447.122
446.062	447.961
447.180	448.045
448.461	450.158
454.621	456.427
455.785	457.726
460.865	461.425
460.961	462.876
462.553	464.769
463.018	465.403
464.857	466.257
465.535	467.152
468.789	470.636
468.805	471.598
480.008	486.075
482.132	488.589
484.829	489.682
485.608	491.766
484.503	491.838
489.758	492.308
485.188	492.659
490.638	492.742
490.781	495.891
492.999	496.260
493.370	497.321
491.719	497.734
495.135	498.242
495.133	498.403
495.142	498.599
499.853	501.602
503.740	505.052
503.170	505.171
504.539	505.513
509.782	510.696
512.068	516.206
513.645	518.608
515.142	520.474
519.997	521.956
518.377	522.179
522.898	524.518
524.200	525.177
524.849	527.603
528.554	531.832
532.771	533.685
540.786	541.218
544.614	545.670
547.225	549.432
547.485	550.450
549.156	552.806
550.590	555.147
550.960	555.407
557.558	558.314
560.127	562.957
560.581	563.934
561.641	566.198
564.973	567.354
566.589	570.743
567.421	572.871
568.844	573.301
570.656	574.323
571.675	576.568
572.479	577.076
571.934	577.538
574.567	580.040
577.618	580.559
579.010	580.861
583.030	584.236
585.850	586.727
587.755	588.909
591.806	592.435
594.419	595.580
595.514	596.831
597.348	597.734
597.595	598.195
597.798	600.505
598.333	602.259
599.082	604.219
599.635	604.697
598.868	604.747
609.081	611.357
612.823	613.273
616.460	618.390
619.049	622.755
622.725	625.721
625.546	626.662
625.893	628.149
626.429	628.997
626.750	632.876
629.432	634.859
632.016	635.647
632.539	636.573
630.738	637.355
633.031	637.566
638.639	640.096
638.371	640.433
640.283	640.739
648.028	648.349
647.406	649.530
649.500	651.480
650.244	652.643
652.058	653.448
651.758	654.163
662.822	668.027
664.748	669.501
666.597	672.100
668.848	672.429
669.790	672.709
672.436	673.830
670.582	674.079
672.610	675.365
677.464	678.753
680.921	681.322
683.649	686.637
685.633	690.043
683.829	690.238
686.891	691.181
686.046	691.193
689.110	695.104
697.324	699.024
699.310	700.998
699.108	701.192
699.945	701.734
697.223	701.770
699.773	702.224
702.697	704.358
707.730	709.473
709.685	711.401
710.339	714.152
713.955	716.258
720.420	721.297
720.937	722.307
723.021	724.400
724.195	726.292
727.393	728.618
730.758	731.807
731.126	732.190
733.124	734.698
735.403	741.959
736.547	742.272
736.657	743.000
737.174	744.570
741.765	745.325
739.500	745.542
739.043	745.752
744.806	746.658
743.682	747.109
745.120	747.323
748.441	749.253
750.506	752.209
750.705	753.638
756.159	756.785
754.566	758.256
757.718	760.520
758.400	760.569
759.548	761.850
759.399	762.707
761.911	765.938
762.288	766.589
764.331	768.184
762.904	768.375
764.799	768.874
770.983	772.907
770.753	773.275
773.286	774.892
775.325	777.289
780.084	780.767
782.876	784.336
785.127	785.395
789.866	792.209
789.905	793.460
790.061	796.128
795.803	797.052
798.768	800.447
799.199	803.363
801.744	805.608
799.905	806.588
803.093	807.483
802.672	807.770
804.819	807.787
812.414	815.132
815.053	815.558
816.006	817.836
818.935	820.114
819.682	823.209
830.444	831.833
833.267	836.404
834.854	838.186
835.545	839.810
838.947	840.319
840.258	842.456
841.876	844.479
844.657	845.121
847.932	851.430
848.785	852.220
849.726	855.075
853.058	856.573
853.239	857.375
854.199	859.156
855.152	861.179
859.192	861.804
858.274	862.471
860.622	864.163
861.123	864.878
859.770	865.735
861.585	865.908
863.713	866.176
862.564	866.616
865.483	867.970
866.777	869.062
864.932	869.323
866.758	870.129
867.292	871.010
870.966	871.956
868.063	872.061
872.469	873.090
880.432	882.218
882.353	883.537
882.520	885.880
883.654	887.696
884.782	890.016
887.957	891.283
886.877	892.128
889.009	893.688
889.864	894.337
891.298	896.758
896.333	898.177
897.882	899.783
901.986	902.679
902.560	903.128
904.837	907.955
906.365	908.509
909.659	910.987
907.153	912.415
910.749	913.265
909.904	913.274
913.248	914.069
912.595	914.213
914.751	918.326
916.946	918.701
916.782	919.351
920.739	921.762
921.797	924.373
923.833	924.544
923.949	925.306
924.859	927.008
928.435	930.687
930.680	931.851
930.529	934.053
932.280	937.953
934.230	939.239
938.095	940.339
938.345	940.888
939.793	942.149
939.588	943.386
943.423	945.358
944.732	947.070
945.573	947.505
947.363	948.587
957.407	964.593
957.267	965.925
960.597	965.991
960.448	966.303
963.320	967.051
966.813	968.126
960.634	969.544
960.931	969.974
969.605	972.253
968.587	972.555
972.075	973.260
974.897	975.106
973.650	976.536
975.357	977.240
975.943	977.723
976.556	978.715
978.323	979.583
979.602	981.148
979.974	981.562
982.973	985.532
985.708	988.017
990.873	992.602
992.617	994.276
995.130	995.722
995.290	996.548
996.025	999.907
