6.305	14.551
12.632	19.110
9.316	19.653
11.863	19.832
18.873	23.073
20.661	23.638
22.900	25.715
23.929	27.148
29.133	32.296
32.712	37.945
42.419	43.632
43.991	46.161
47.628	49.917
47.907	53.829
49.903	55.325
52.174	58.095
51.789	59.668
57.542	60.824
58.081	66.004
64.088	70.078
69.960	71.992
72.501	74.852
74.285	75.268
74.499	76.913
73.328	77.365
78.370	80.265
78.307	81.888
80.500	82.879
90.279	97.140
91.478	99.631
92.449	100.767
96.082	101.564
93.917	101.679
92.814	102.588
100.632	105.149
104.527	106.919
103.913	107.111
106.264	107.679
105.304	108.423
94.898	109.263
109.597	112.307
109.470	115.659
117.325	120.855
122.276	124.748
124.982	129.436
134.129	135.557
136.453	138.482
140.499	143.613
141.423	146.523
142.876	148.584
146.841	149.876
151.674	153.553
151.267	154.778
153.023	154.844
154.690	157.763
161.132	161.334
162.149	166.518
163.273	169.420
164.508	173.903
175.565	179.299
177.997	183.106
182.625	183.831
178.280	184.978
183.508	185.469
189.802	190.446
190.460	198.644
192.466	200.396
197.123	200.579
198.131	202.242
200.058	204.857
201.970	205.101
197.388	205.845
200.799	209.411
206.788	210.048
206.591	210.634
215.807	223.466
235.025	241.102
245.043	246.130
245.898	251.074
250.081	255.359
251.611	257.129
258.461	261.643
252.306	261.858
258.985	264.098
265.970	268.395
267.032	270.857
269.634	271.943
273.090	277.705
281.370	282.798
283.589	285.421
286.363	291.202
296.316	301.887
303.786	306.702
307.314	311.054
308.779	315.931
311.300	317.604
313.795	319.118
309.946	319.305
322.438	323.869
326.013	327.483
326.724	330.436
328.502	336.745
333.592	340.675
335.855	341.424
337.872	342.123
340.869	344.122
336.952	346.350
343.301	346.861
342.714	347.766
346.798	350.211
349.374	352.696
348.580	353.319
353.063	353.816
350.269	353.876
353.471	356.391
356.370	358.006
355.374	359.575
351.768	360.747
363.019	365.336
364.785	368.687
368.845	370.802
369.446	372.429
372.540	373.377
376.047	378.749
376.477	380.337
375.890	383.460
383.521	385.262
381.342	387.629
387.361	392.919
386.880	393.217
394.479	395.965
395.237	397.846
398.741	399.903
398.390	399.960
401.080	401.997
410.325	416.317
413.883	418.264
412.743	419.602
414.638	421.265
420.741	423.779
421.032	426.762
423.692	427.467
416.982	428.272
425.951	428.725
417.058	428.935
427.480	430.505
433.694	435.489
431.445	436.055
434.135	437.183
431.856	437.918
436.819	439.984
440.845	444.440
446.924	452.028
451.451	453.846
446.951	454.357
454.360	455.153
454.785	456.286
456.507	458.384
456.209	459.646
461.806	465.164
464.372	467.371
471.962	474.166
474.166	476.339
481.466	489.964
482.651	491.641
488.232	495.873
500.796	502.668
501.014	502.880
501.079	505.961
503.328	506.905
501.579	507.606
507.169	509.378
502.054	509.610
507.563	511.349
510.871	512.717
512.841	516.154
520.907	523.006
522.272	524.665
526.945	533.166
528.223	534.808
531.753	536.883
529.039	539.069
533.114	539.323
531.958	539.476
535.146	539.791
532.804	540.559
538.589	541.717
541.179	542.309
536.159	542.409
542.879	544.166
537.075	544.968
542.794	545.891
544.594	546.687
542.671	547.751
550.151	550.721
550.272	552.398
554.634	557.031
553.826	558.644
555.462	561.206
557.059	562.712
557.911	562.845
560.664	563.364
561.568	564.600
559.448	566.537
568.853	571.167
571.759	575.673
572.893	578.587
573.824	581.869
575.006	583.320
575.518	584.628
574.264	584.644
578.828	584.888
578.588	585.189
579.395	585.542
581.261	587.418
587.913	589.395
591.172	593.752
591.168	594.382
582.883	594.747
593.219	595.204
591.833	596.317
594.367	597.333
593.189	599.155
595.785	600.526
603.213	604.441
601.062	606.220
609.439	610.129
607.623	610.570
610.064	611.296
616.125	620.554
621.608	625.623
629.693	631.750
635.928	637.815
637.361	640.239
643.783	646.723
645.843	650.152
644.468	650.934
653.533	654.943
650.381	655.394
654.898	656.862
656.273	658.582
658.375	662.359
658.266	662.410
661.505	663.809
661.165	666.704
666.796	669.426
667.142	669.944
667.274	672.612
691.920	699.497
705.810	714.587
706.080	715.305
705.628	716.259
716.533	717.636
717.392	720.785
720.289	722.165
722.897	723.566
721.801	725.212
726.304	729.425
729.578	730.811
728.121	732.456
734.840	736.435
736.891	737.452
739.143	745.212
740.631	749.264
743.583	749.430
740.769	750.292
744.638	750.495
749.934	753.132
751.202	753.219
750.965	755.683
753.272	755.865
755.200	757.519
751.906	758.112
755.119	759.480
756.503	763.085
764.832	769.416
765.206	771.666
765.023	772.007
772.050	773.454
767.463	773.843
774.394	778.354
773.238	778.539
772.555	781.413
777.716	782.716
776.667	784.325
779.987	785.630
786.146	786.717
779.774	786.803
779.580	786.888
781.265	787.139
784.247	787.957
786.627	788.430
793.450	798.820
790.916	799.945
795.583	801.032
796.579	801.463
794.008	802.073
802.203	804.638
797.617	804.892
808.671	810.131
811.920	815.128
815.096	817.897
818.592	821.364
822.082	823.048
824.931	826.398
833.493	840.231
835.245	841.823
836.942	841.996
842.729	845.128
847.521	850.238
850.822	853.095
852.082	855.552
854.184	858.673
855.962	862.036
860.324	866.215
859.008	872.353
870.676	873.632
870.963	874.595
874.618	876.810
871.198	876.913
878.152	879.584
880.610	882.632
887.264	889.973
887.996	895.159
888.107	895.365
893.166	896.943
891.693	897.058
894.517	898.645
898.143	900.069
895.166	900.971
902.201	904.346
906.071	911.338
909.221	913.685
909.520	916.510
914.933	921.646
914.750	922.841
919.676	922.945
921.613	924.689
917.326	924.938
920.941	929.092
926.929	929.831
928.137	930.009
930.771	933.066
934.430	936.641
934.350	937.451
943.666	954.377
952.966	956.779
954.392	958.494
956.572	959.887
955.991	960.042
953.388	961.346
957.422	961.832
961.324	963.943
959.259	964.790
962.305	965.426
964.373	965.854
970.121	972.476
970.057	972.554
972.830	975.721
976.709	981.792
981.234	982.458
983.005	983.975
987.615	989.007
993.646	996.573
996.168	998.092
997.169	999.518
